1180,1.28
1181,0.89
1182,4.4
1183,2.84
1184,2.84
1185,3.23
1186,2.06
1187,2.06
1188,4.01
1189,1.28
1190,2.45
1191,1.28
1192,0.5
1193,4.01
1194,5.18
1195,0.11
1196,5.57
1197,2.84
1198,1.67
1199,0.89
1200,7.91
1201,3.62
1202,0.89
1203,3.62
1204,3.62
1205,0.89
1206,1.67
1207,2.84
1208,2.84
1209,2.06
1210,0.11
1211,6.74
1212,3.23
1213,1.67
1214,1.67
1215,3.23
1216,0.89
1217,3.62
1218,0.5
1219,1.28
1220,4.79
1221,1.67
1222,2.45
1223,0.5
1224,5.18
1225,1.28
1226,2.84
1227,3.62
1228,2.06
1229,1.28
1230,2.45
1231,2.45
1232,1.67
1233,0.89
1234,4.01
1235,2.06
1236,2.06
1237,0.89
1238,3.62
1239,4.01
1240,2.06
1241,0.5
1242,3.62
1243,2.84
1244,0.89
1245,2.45
1246,1.28
1247,0.89
1248,14.54
1249,2.45
1250,2.45
1251,1.28
1252,2.06
1253,2.84
1254,5.18
1255,1.67
1256,3.23
1257,2.45
1258,2.84
1259,3.23
1260,3.23
1261,2.84
1262,0.89
1263,2.06
1264,3.62
1265,3.23
1266,0.11
1267,2.45
1268,4.79
1269,-0.28
1270,1.67
1271,2.45
1272,0.89
1273,3.23
1274,2.06
1275,3.62
1276,2.45
1277,2.84
1278,2.45
1279,2.84
1280,-0.28
1281,2.84
1282,2.06
1283,3.62
1284,2.45
1285,0.89
1286,2.06
1287,1.28
1288,6.35
1289,2.84
1290,0.5
1291,9.08
1292,0.89
1293,2.06
1294,2.84
1295,0.11
1296,4.4
1297,0.89
1298,4.01
1299,2.45
1300,0.89
1301,1.67
1302,2.45
1303,2.45
1304,5.57
1305,6.35
1306,4.01
1307,1.67
1308,2.84
1309,4.79
1310,3.23
1311,1.28
1312,6.74
1313,2.45
1314,2.45
1315,2.06
1316,7.13
1317,5.96
1318,2.84
1319,3.23
1320,1.67
1321,0.89
1322,3.23
1323,2.06
1324,0.89
1325,10.64
1326,2.06
1327,2.84
1328,0.89
1329,2.84
1330,3.23
1331,0.89
1332,0.5
1333,3.23
1334,10.64
1335,0.89
1336,2.45
1337,5.57
1338,1.28
1339,2.06
1340,2.06
1341,7.13
1342,2.84
1343,0.11
1344,2.45
1345,3.23
1346,0.11
1347,2.84
1348,2.84
1349,2.84
1350,5.18
1351,0.11
1352,0.11
1353,7.13
1354,2.45
1355,1.67
1356,1.67
1357,2.06
1358,1.28
1359,4.01
1360,1.67
1361,3.23
1362,1.67
1363,6.74
1364,2.06
1365,1.67
1366,2.45
1367,2.45
1368,2.45
1369,2.45
1370,2.06
1371,4.4
1372,2.06
1373,2.06
1374,3.62
1375,3.23
1376,2.45
1377,3.23
1378,2.45
1379,1.28
1380,4.4
1381,0.89
1382,2.45
1383,0.11
1384,2.06
1385,4.01
1386,1.28
1387,2.06
1388,4.4
1389,0.11
1390,2.06
1391,2.84
1392,3.62
1393,0.89
1394,4.01
1395,3.23
1396,2.45
1397,2.06
1398,2.06
1399,2.84
1400,4.01
1401,4.4
1402,0.5
1403,0.89
1404,3.23
1405,2.45
1406,2.45
1407,1.28
1408,0.89
1409,2.84
1410,3.23
1411,3.62
1412,1.28
1413,1.28
1414,5.57
1415,3.23
1416,2.45
1417,0.89
1418,2.84
1419,1.67
1420,2.06
1421,14.15
1422,1.67
1423,2.06
1424,2.45
1425,2.45
1426,2.45
1427,4.4
1428,7.13
1429,1.28
1430,2.45
1431,4.01
1432,3.23
1433,2.45
1434,1.67
1435,3.23
1436,2.06
1437,5.57
1438,3.23
1439,1.67
1440,1.28
1441,2.84
1442,5.18
1443,3.23
1444,2.06
1445,2.45
1446,2.06
1447,1.67
1448,1.28
1449,1.28
1450,1.28
1451,2.84
1452,2.06
1453,1.67
1454,2.84
1455,2.45
1456,1.67
1457,0.11
1458,0.5
1459,12.2
1460,0.5
1461,0.11
1462,2.84
1463,1.67
1464,2.45
1465,2.45
1466,1.28
1467,5.18
1468,5.18
1469,2.84
1470,3.62
1471,1.28
1472,11.03
1473,2.06
1474,4.01
1475,6.74
1476,3.62
1477,4.79
1478,1.67
1479,3.62
1480,4.01
1481,1.28
1482,2.45
1483,5.96
1484,2.45
1485,2.45
1486,11.42
1487,2.45
1488,2.84
1489,3.62
1490,9.86
1491,1.67
1492,4.79
1493,7.52
1494,4.01
1495,3.62
1496,2.45
1497,1.28
1498,2.06
1499,2.45
1500,3.23
1501,2.45
1502,2.06
1503,0.89
1504,13.37
1505,3.23
1506,4.4
1507,0.89
1508,2.84
1509,4.4
1510,1.28
1511,2.84
1512,1.28
1513,0.5
1514,7.52
1515,0.89
1516,1.67
1517,1.67
1518,21.95
1519,1.67
1520,2.45
1521,2.06
1522,1.67
1523,3.23
1524,4.01
1525,2.06
1526,0.5
1527,1.28
1528,7.91
1529,2.06
1530,9.86
1531,5.96
1532,5.18
1533,2.06
1534,3.62
1535,2.45
1536,0.5
1537,3.62
1538,0.89
1539,3.23
1540,3.23
1541,1.28
1542,0.89
1543,3.23
1544,1.28
1545,1.28
1546,2.45
1547,4.4
1548,3.62
1549,4.4
1550,14.25
1551,1.67
1552,2.84
1553,0.89
1554,1.67
1555,1.67
1556,2.45
1557,1.67
1558,2.45
1559,1.28
1560,1.67
1561,2.45
1562,2.45
1563,3.62
1564,3.23
1565,5.57
1566,5.96
1567,2.45
1568,3.23
1569,1.67
1570,2.06
1571,-0.28
1572,1.67
1573,14.93
1574,3.62
1575,3.23
1576,8.69
1577,1.67
1578,6.35
1579,1.67
1580,3.23
1581,3.62
1582,2.84
1583,2.84
1584,3.62
1585,2.06
1586,4.01
1587,-2.23
1588,4.01
1589,2.84
1590,2.84
1591,0.89
1592,2.84
1593,2.45
1594,3.23
1595,4.01
1596,5.57
1597,2.84
1598,2.06
1599,1.28
1600,5.96
1601,4.4
1602,0.89
1603,4.4
1604,5.96
1605,4.01
1606,3.23
1607,0.5
1608,3.23
1609,1.67
1610,5.96
1611,1.67
1612,1.28
1613,2.06
1614,5.18
1615,7.52
1616,4.01
1617,4.01
1618,5.18
1619,2.06
1620,2.84
1621,0.89
1622,2.06
1623,0.89
1624,3.23
1625,3.62
1626,2.06
1627,5.57
1628,1.67
1629,5.18
1630,2.84
1631,8.69
1632,2.06
1633,2.45
1634,2.84
1635,1.67
1636,0.89
1637,4.01
1638,0.89
1639,2.84
1640,1.67
1641,0.5
1642,0.11
1643,1.67
1644,2.45
1645,3.62
1646,0.5
1647,0.89
1648,4.4
1649,2.06
1650,0.89
1651,1.28
1652,5.18
1653,3.62
1654,4.4
1655,1.67
1656,2.45
1657,5.18
1658,2.06
1659,0.89
1660,0.5
1661,2.06
1662,3.62
1663,2.84
1664,2.45
1665,2.06
1666,2.84
1667,1.67
1668,0.5
1669,1.28
1670,3.23
1671,3.62
1672,0.11
1673,4.79
1674,0.5
1675,22.34
1676,1.28
1677,1.67
1678,0.11
1679,2.06
1680,2.45
1681,2.84
1682,2.84
1683,3.62
1684,-0.67
1685,2.84
1686,4.4
1687,2.06
1688,5.96
1689,4.01
1690,1.67
1691,4.4
1692,0.89
1693,2.84
1694,1.67
1695,2.06
1696,2.45
1697,0.89
1698,3.62
1699,1.28
1700,2.45
1701,1.67
1702,2.06
1703,7.13
1704,0.11
1705,2.84
1706,2.45
1707,3.62
1708,1.67
1709,4.4
1710,3.23
1711,8.69
1712,1.67
1713,2.45
1714,4.79
1715,4.79
1716,5.57
1717,0.5
1718,2.84
1719,2.06
1720,1.28
1721,4.79
1722,4.79
1723,4.01
1724,3.23
1725,1.67
1726,1.28
1727,2.45
1728,0.89
1729,6.74
1730,2.84
1731,3.23
1732,-0.28
1733,6.74
1734,2.45
1735,0.89
1736,1.67
1737,3.62
1738,0.89
1739,2.84
1740,3.62
1741,3.23
1742,2.06
1743,2.45
1744,2.06
1745,1.28
1746,3.62
1747,4.79
1748,5.18
1749,3.23
1750,1.67
1751,3.62
1752,6.74
1753,1.28
1754,1.28
1755,3.62
1756,13.37
1757,4.01
1758,2.45
1759,2.45
1760,1.67
1761,0.89
1762,2.45
1763,10.25
1764,1.67
1765,0.89
1766,2.45
1767,2.84
1768,5.96
1769,5.57
1770,3.62
1771,4.01
1772,4.4
1773,7.52
1774,2.45
1775,2.84
1776,4.01
1777,2.84
1778,5.18
1779,0.5
1780,2.06
1781,2.06
1782,0.5
1783,4.79
1784,12.59
1785,4.01
1786,1.67
1787,0.89
1788,1.28
1789,6.35
1790,4.79
1791,2.84
1792,3.62
1793,4.4
1794,2.45
1795,2.84
1796,5.96
1797,3.62
1798,4.01
1799,2.45
1800,7.91
1801,5.96
1802,2.06
1803,6.74
1804,2.06
1805,4.01
1806,6.74
1807,4.4
1808,4.4
1809,3.23
1810,1.28
1811,4.01
1812,1.67
1813,0.11
1814,4.4
1815,4.79
1816,3.23
1817,2.45
1818,2.45
1819,4.01
1820,3.62
1821,2.84
1822,3.62
1823,4.79
1824,1.67
1825,3.23
1826,4.4
1827,1.28
1828,2.84
1829,5.18
1830,6.74
1831,4.79
1832,2.84
1833,3.62
1834,2.06
1835,2.06
1836,3.23
1837,4.79
1838,1.67
1839,4.79
1840,2.84
1841,4.79
1842,2.84
1843,3.23
1844,7.52
1845,6.74
1846,0.89
1847,2.45
1848,1.28
1849,2.45
1850,1.28
1851,3.23
1852,3.62
1853,1.67
1854,2.84
1855,0.89
1856,3.62
1857,3.23
1858,4.79
1859,6.74
1860,4.4
1861,4.01
1862,2.06
1863,2.45
1864,3.62
1865,3.62
1866,5.18
1867,2.06
1868,5.96
1869,4.79
1870,1.67
1871,9.86
1872,3.62
1873,2.45
1874,3.23
1875,4.79
1876,2.84
1877,3.23
1878,4.01
1879,5.96
1880,5.96
1881,2.45
1882,4.01
1883,6.35
1884,4.79
1885,1.67
1886,3.62
1887,2.45
1888,4.79
1889,3.23
1890,1.67
1891,1.28
1892,-3.5
1893,1.28
1894,5.96
1895,1.67
1896,3.62
1897,5.18
1898,2.84
1899,6.74
1900,5.96
1901,0.89
1902,3.62
1903,2.06
1904,6.35
1905,4.79
1906,2.45
1907,2.06
1908,2.45
1909,2.45
1910,2.06
1911,4.4
1912,6.74
1913,4.01
1914,4.01
1915,3.23
1916,4.01
1917,3.62
1918,2.45
1919,3.62
1920,7.13
1921,2.45
1922,4.01
1923,2.45
1924,3.62
1925,2.84
1926,5.57
1927,5.96
1928,3.23
1929,2.06
1930,4.4
1931,5.57
1932,3.23
1933,2.45
1934,9.47
1935,5.18
1936,5.18
1937,2.84
1938,2.84
1939,3.23
1940,7.52
1941,3.62
1942,1.67
1943,3.23
1944,4.4
1945,7.52
1946,2.06
1947,7.52
1948,5.57
1949,2.84
1950,2.06
1951,4.79
1952,-9.74
1953,4.01
1954,5.57
1955,4.4
1956,2.84
1957,3.62
1958,3.23
1959,6.35
1960,4.4
1961,3.23
1962,2.45
1963,4.01
1964,4.01
1965,2.84
1966,3.62
1967,1.28
1968,3.23
1969,4.79
1970,3.62
1971,5.57
1972,0.5
1973,2.84
1974,3.62
1975,1.28
1976,1.67
1977,7.13
1978,3.23
1979,7.91
1980,4.79
1981,4.79
1982,9.47
1983,3.23
1984,2.06
1985,3.62
1986,3.23
1987,0.11
1988,4.01
1989,4.01
1990,4.79
1991,5.57
1992,3.23
1993,8.3
1994,2.45
1995,2.45
1996,2.84
1997,2.45
1998,3.62
1999,7.91
2000,3.62
2001,7.13
2002,2.45
2003,4.4
2004,2.06
2005,6.74
2006,2.06
2007,1.67
2008,1.28
2009,4.4
2010,3.62
2011,5.57
2012,2.06
2013,4.4
2014,7.13
2015,1.28
2016,4.4
2017,2.84
2018,2.84
2019,6.74
2020,5.18
2021,8.3
2022,4.79
2023,4.79
2024,3.23
2025,3.23
2026,4.01
2027,5.18
2028,1.67
2029,5.57
2030,3.23
2031,3.62
2032,4.79
2033,3.62
2034,9.47
2035,7.52
2036,2.06
2037,4.01
2038,2.45
2039,3.62
2040,3.62
2041,2.45
2042,3.23
2043,4.4
2044,6.35
2045,2.06
2046,1.28
2047,3.62
2048,7.91
2049,0.89
2050,2.84
2051,3.62
2052,4.4
2053,4.79
2054,3.62
2055,-0.28
2056,7.13
2057,4.4
2058,3.62
2059,7.13
2060,4.79
2061,3.62
2062,1.67
2063,7.13
2064,0.11
2065,4.01
2066,4.01
2067,2.45
2068,4.4
2069,8.69
2070,7.13
2071,4.79
2072,3.62
2073,3.23
2074,6.35
2075,3.62
2076,9.47
2077,-1.06
2078,5.57
2079,4.4
2080,2.84
2081,3.62
2082,2.45
2083,2.06
2084,2.84
2085,2.45
2086,5.18
2087,2.45
2088,4.01
2089,4.4
2090,2.06
2091,4.4
2092,1.67
2093,5.18
2094,2.84
2095,0.89
2096,4.01
2097,2.84
2098,3.23
2099,2.84
2100,5.57
2101,2.45
2102,3.23
2103,2.06
2104,4.4
2105,4.01
2106,2.45
2107,3.62
2108,3.62
2109,4.79
2110,0.5
2111,1.28
2112,4.79
2113,1.67
2114,2.84
2115,3.23
2116,2.84
2117,4.4
2118,6.35
2119,2.06
2120,2.45
2121,4.79
2122,3.62
2123,5.18
2124,0.89
2125,4.79
2126,4.79
2127,3.23
2128,5.18
2129,0.89
2130,6.74
2131,4.4
2132,4.4
2133,3.62
2134,2.84
2135,1.67
2136,2.84
2137,3.23
